# MicroCART On-board Quad Log
# Sample size: 1333
# IMU IIC failures: 0
# LiDAR IIC failures: 0
# Optical Flow IIC failures: 0
# Roll PID :	Kp = 35.000000 Ki = 0.000000 Kd = 1.000000 Alpha = 0.880000
# Pitch PID :	Kp = 35.000000 Ki = 0.000000 Kd = 1.000000 Alpha = 0.880000
# Yaw PID :	Kp = 2.600000 Ki = 0.000000 Kd = 0.000000 Alpha = 0.000000
# Roll Rate PID :	Kp = 0.030000 Ki = 0.000000 Kd = 0.005000 Alpha = 0.880000
# Pitch Rate PID :	Kp = 0.030000 Ki = 0.000000 Kd = 0.005000 Alpha = 0.880000
# Yaw Rate PID :	Kp = 0.297000 Ki = 0.000000 Kd = 0.000000 Alpha = 0.000000
# X pos PID :	Kp = 0.550000 Ki = 0.007500 Kd = 0.000000 Alpha = 0.000000
# Y pos PID :	Kp = 0.550000 Ki = 0.007500 Kd = 0.000000 Alpha = 0.000000
# Altitude PID :	Kp = -0.098040 Ki = -0.008170 Kd = -0.073530 Alpha = 0.880000
# X Vel PID :	Kp = -0.100000 Ki = 0.000000 Kd = -0.020000 Alpha = 0.000000
# Y Vel PID :	Kp = 0.100000 Ki = 0.000000 Kd = 0.020000 Alpha = 0.000000
# X Vel :	Kp = 0.000000 Ki = 0.000000 Kd = 0.000000 Alpha = 0.880000
# Y Vel :	Kp = 0.000000 Ki = 0.000000 Kd = 0.000000 Alpha = 0.880000
%Time	accel_x	accel_y	accel_z	gyro_x	gyro_y	gyro_z	mag_x	mag_y	mag_z	Roll_Constant	Yaw_Constant	X Setpoint_Constant	Y Setpoint_Constant	Alt Setpoint_Constant	Yaw Setpoint_Constant	Lidar_Constant	VRPN X_Constant	VRPN Y_Constant	VRPN Alt_Constant	Flow Vel X_Constant	Flow Vel Y_Constant	Flow Quality_Constant	Altitude PID_Correction	X pos PID_Correction	Y pos PID_Correction	Pitch PID_Correction	Roll PID_Correction	Yaw PID_Correction	Pitch Rate PID_Correction	Roll Rate PID_Correction	Yaw Rate PID_Correction	Pitch trim add_Sum	Signal Mixer_MOTOR 0	Signal Mixer_MOTOR 1	Signal Mixer_MOTOR 2	Signal Mixer_MOTOR 3	X Vel PID_Correction	Y Vel PID_Correction	X Vel_Correction	Y Vel_Correction	OF Offset Angle_Rotated X	OF Offset Angle_Rotated Y	OF Integrate X_Integrated	OF Integrate Y_Integrated	PSI Sum_Sum	Mag Yaw_Constant
&s	G	G	G	rad/s	rad/s	rad/s	uT	uT	uT	10ns_dutycycle	rad	rad	rad/s	rad/s	rad/s	10ns_dutycycle	10ns_dutycycle	10ns_dutycycle	rad	10ns_dutycycle	10ns_dutycycle	10ns_dutycycle	10ns_dutycycle	rad	rad	m/s	m/s	m/s	m/s	m	m	rad	rad	rad	rad	m	m	m	m	m	m	m	m	m/s	m/s	none
84.432411	-0.049754	0.009000	-0.989505	-0.003514	-0.010807	0.003381	-72.640587	61.171875	-311.125000	-0.009682	-0.039272	0.000000	0.000000	-0.880000	-0.037849	-0.079294	-0.036784	0.116313	-0.097332	0.000000	0.000000	0.000000	0.076669	0.000000	0.000000	-0.055921	0.336583	-0.103915	-0.000917	0.010233	-0.031867	0.001575	0.175880	0.110311	0.132612	0.194512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002119	0.000000
84.437416	-0.041941	0.014371	-0.990726	0.000743	-0.002294	0.001253	61.171875	155.125000	-313.500000	-0.009628	-0.039272	0.000000	0.000000	-0.880000	-0.037849	-0.079769	-0.036784	0.116313	-0.097332	0.000000	0.000000	0.000000	0.076760	0.000000	0.000000	-0.057552	0.333699	-0.103932	-0.002295	0.009505	-0.031240	0.001605	0.177450	0.110381	0.133980	0.191870	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002125	0.000000
84.442421	-0.037059	0.014859	-0.996097	-0.002450	-0.006550	0.001253	-72.635757	61.171875	-313.500000	-0.009599	-0.039272	0.000000	0.000000	-0.880000	-0.037849	-0.080235	-0.036784	0.116313	-0.097332	0.000000	0.000000	0.000000	0.076857	0.000000	0.000000	-0.057347	0.332353	-0.103949	-0.001574	0.010001	-0.031245	0.001604	0.176335	0.110697	0.133848	0.193190	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002132	0.000000
84.447426	-0.037303	0.008512	-1.000980	-0.006706	-0.010807	-0.000876	61.171875	150.562500	-315.875000	-0.009601	-0.039272	0.000000	0.000000	-0.880000	-0.037849	-0.080690	-0.036784	0.116313	-0.097332	0.000000	0.000000	0.000000	0.076959	0.000000	0.000000	-0.055678	0.332939	-0.103939	-0.000880	0.010662	-0.030610	0.001578	0.174447	0.111468	0.134551	0.194012	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002128	0.000000
84.452431	-0.042430	0.011197	-0.990238	-0.001385	-0.007615	0.002317	-72.646767	61.171875	-315.875000	-0.009589	-0.039272	0.000000	0.000000	-0.880000	-0.037849	-0.081137	-0.036784	0.116313	-0.097332	0.000000	0.000000	0.000000	0.077065	0.000000	0.000000	-0.055000	0.332574	-0.103970	-0.001394	0.009797	-0.031567	0.001568	0.176889	0.110967	0.133348	0.193695	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002140	0.000000
84.457436	-0.037059	0.010221	-0.997806	-0.000321	-0.004422	0.004446	56.640625	146.000000	-318.250000	-0.009580	-0.039272	0.000000	0.000000	-0.880000	-0.037849	-0.081575	-0.036784	0.116313	-0.097332	0.000000	0.000000	0.000000	0.077173	0.000000	0.000000	-0.055303	0.332451	-0.104029	-0.001885	0.009660	-0.032217	0.001573	0.178275	0.110071	0.133161	0.193825	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002162	0.000000
84.462440	-0.036570	0.007291	-0.997806	-0.004578	-0.007615	0.006574	-67.259666	56.640625	-318.250000	-0.009601	-0.039272	0.000000	0.000000	-0.880000	-0.037849	-0.082004	-0.036784	0.116313	-0.097332	0.000000	0.000000	0.000000	0.077283	0.000000	0.000000	-0.054770	0.333983	-0.104115	-0.001347	0.010383	-0.032875	0.001564	0.177782	0.109338	0.132799	0.195853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002195	0.000000
84.467445	-0.033885	0.004117	-0.990238	-0.005642	-0.009743	0.007638	57.773438	153.984375	-312.312500	-0.009629	-0.039272	0.000000	0.000000	-0.880000	-0.037849	-0.082424	-0.036784	0.116313	-0.097332	0.000000	0.000000	0.000000	0.077395	0.000000	0.000000	-0.053930	0.335892	-0.104216	-0.001011	0.010573	-0.033221	0.001550	0.177714	0.109250	0.132418	0.196837	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002234	0.000000
84.472450	-0.044871	0.003141	-0.992435	-0.005642	-0.007615	0.002317	-68.608803	57.773438	-312.312500	-0.009654	-0.039272	0.000000	0.000000	-0.880000	-0.037849	-0.082836	-0.036784	0.116313	-0.097332	0.000000	0.000000	0.000000	0.077507	0.000000	0.000000	-0.054042	0.337486	-0.104247	-0.001371	0.010581	-0.031650	0.001552	0.176607	0.110565	0.134470	0.195027	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002246	0.000000
84.477455	-0.034129	0.007047	-0.995121	0.000743	-0.000165	-0.000876	64.570312	151.703125	-317.062500	-0.009640	-0.039272	0.000000	0.000000	-0.880000	-0.037849	-0.083240	-0.036784	0.116313	-0.097332	0.000000	0.000000	0.000000	0.077620	0.000000	0.000000	-0.056496	0.336763	-0.104236	-0.002565	0.009568	-0.030698	0.001593	0.177975	0.111450	0.135715	0.191981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002242	0.000000
84.482460	-0.038035	0.007291	-1.000736	-0.005642	-0.008679	-0.000876	-76.669037	64.570312	-317.062500	-0.009654	-0.039272	0.000000	0.000000	-0.880000	-0.037849	-0.083637	-0.036784	0.116313	-0.097332	0.000000	0.000000	0.000000	0.077733	0.000000	0.000000	-0.056498	0.337627	-0.104225	-0.001183	0.010613	-0.030695	0.001594	0.175659	0.111903	0.135494	0.194518	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002238	0.000000
84.487465	-0.037059	0.006559	-0.991214	-0.005642	-0.008679	-0.003004	91.044792	-76.669037	-317.062500	-0.009662	-0.039272	0.000000	0.000000	-0.880000	-0.037849	-0.084025	-0.036784	0.116313	-0.097332	0.000000	0.000000	0.000000	0.077847	0.000000	0.000000	-0.056711	0.338149	-0.104187	-0.001220	0.010591	-0.030051	0.001599	0.175187	0.112645	0.136266	0.193929	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002223	0.000000
84.492470	-0.045848	0.008023	-0.985599	-0.001385	-0.008679	-0.000876	61.171875	152.843750	-313.500000	-0.009646	-0.039272	0.000000	0.000000	-0.880000	-0.037849	-0.084406	-0.036784	0.116313	-0.097332	0.000000	0.000000	0.000000	0.077960	0.000000	0.000000	-0.057003	0.337228	-0.104177	-0.001255	0.009891	-0.030681	0.001606	0.176664	0.112793	0.135086	0.193937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002219	0.000000
84.497475	-0.041697	0.008756	-0.999271	0.000743	-0.000165	0.001253	-72.640312	61.171875	-313.500000	-0.009619	-0.042765	0.000000	0.000000	-0.880000	-0.037849	-0.084779	-0.036937	0.115774	-0.097338	0.000000	0.000000	0.000000	0.078073	0.000000	0.000000	-0.059612	0.335664	-0.104193	-0.002633	0.009557	-0.031318	0.001652	0.179126	0.111225	0.135606	0.192974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002225	0.000000
84.502480	-0.044139	0.010709	-1.000004	-0.002450	-0.009743	0.004446	58.906250	150.562500	-318.250000	-0.009609	-0.042765	0.000000	0.000000	-0.880000	-0.037849	-0.085146	-0.036937	0.115774	-0.097338	0.000000	0.000000	0.000000	0.078185	0.000000	0.000000	-0.058955	0.335184	-0.104252	-0.001075	0.010081	-0.032283	0.001644	0.178123	0.111406	0.133718	0.196134	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002248	0.000000
84.507484	-0.040721	0.004605	-0.989994	-0.007771	-0.010807	0.007638	-69.952667	58.906250	-318.250000	-0.009627	-0.049143	0.000000	0.000000	-0.880000	-0.037849	-0.085504	-0.036824	0.116548	-0.096460	0.000000	0.000000	0.000000	0.078297	0.000000	0.000000	-0.057670	0.336402	-0.104353	-0.000925	0.010921	-0.033261	0.001625	0.178223	0.109850	0.133542	0.198214	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002287	0.000000
84.512489	-0.041941	0.010221	-0.990238	-0.001385	-0.009743	0.003381	58.906250	150.562500	-308.750000	-0.009614	-0.048527	0.000000	0.000000	-0.880000	-0.037849	-0.085856	-0.036834	0.116326	-0.095348	0.000000	0.000000	0.000000	0.078409	0.000000	0.000000	-0.056423	0.335680	-0.104398	-0.001105	0.009870	-0.032011	0.001606	0.178314	0.112083	0.134034	0.195844	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002304	0.000000
84.517494	-0.038279	0.012906	-0.999271	0.000743	-0.000165	0.003381	-69.955078	58.906250	-308.750000	-0.009592	-0.039701	0.000000	0.000000	-0.880000	-0.037849	-0.087005	-0.036720	0.116242	-0.097414	0.000000	0.000000	0.000000	0.077023	0.000000	0.000000	-0.057806	0.334507	-0.104442	-0.002618	0.009545	-0.032024	0.001630	0.178780	0.109496	0.133822	0.192633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002321	0.000000
84.522499	-0.037547	0.014127	-1.000248	-0.002450	-0.007615	0.000189	58.906250	150.562500	-311.125000	-0.009592	-0.039560	0.000000	0.000000	-0.880000	-0.037849	-0.086523	-0.037010	0.116268	-0.097014	0.000000	0.000000	0.000000	0.078830	0.000000	0.000000	-0.056855	0.334605	-0.104446	-0.001366	0.010083	-0.031076	0.001615	0.177850	0.112965	0.135862	0.195284	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002323	0.000000
84.527504	-0.033641	0.009244	-0.993168	-0.007771	-0.010807	0.000189	-69.954079	58.906250	-311.125000	-0.009624	-0.042809	0.000000	0.000000	-0.880000	-0.037849	-0.086051	-0.036753	0.116544	-0.096532	0.000000	0.000000	0.000000	0.080412	0.000000	0.000000	-0.055190	0.336650	-0.104450	-0.000851	0.010945	-0.031078	0.001587	0.178054	0.114198	0.137790	0.198244	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002324	0.000000
84.532509	-0.042674	0.013395	-0.989994	-0.003514	-0.008679	-0.000876	58.906250	152.843750	-311.125000	-0.009641	-0.048226	0.000000	0.000000	-0.880000	-0.037849	-0.085588	-0.036868	0.116404	-0.096383	0.000000	0.000000	0.000000	0.081794	0.000000	0.000000	-0.054521	0.337692	-0.104439	-0.001207	0.010265	-0.030758	0.001575	0.180156	0.116224	0.139168	0.198270	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002320	0.000000
84.537514	-0.037547	0.015104	-0.998050	0.000743	-0.000165	0.000189	-69.953590	58.906250	-311.125000	-0.009644	-0.046570	0.000000	0.000000	-0.880000	-0.037849	-0.085135	-0.036752	0.116394	-0.095717	0.000000	0.000000	0.000000	0.083003	0.000000	0.000000	-0.056599	0.337840	-0.104442	-0.002567	0.009627	-0.031075	0.001609	0.183677	0.116394	0.140782	0.197799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002321	0.000000
84.542519	-0.048289	0.006803	-1.001468	-0.005642	-0.007615	0.003381	61.171875	148.281250	-306.375000	-0.009686	-0.049326	0.000000	0.000000	-0.880000	-0.037849	-0.084692	-0.036933	0.116401	-0.095398	0.000000	0.000000	0.000000	0.084058	0.000000	0.000000	-0.056447	0.340253	-0.104487	-0.001340	0.010716	-0.032037	0.001607	0.183380	0.116626	0.140737	0.202131	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002338	0.000000
84.547523	-0.043406	0.000455	-0.988773	-0.007771	-0.010807	0.004446	-72.642006	61.171875	-306.375000	-0.009739	-0.053590	0.000000	0.000000	-0.880000	-0.037849	-0.084258	-0.036791	0.116166	-0.095593	0.000000	0.000000	0.000000	0.084979	0.000000	0.000000	-0.055196	0.343225	-0.104546	-0.000839	0.011083	-0.032371	0.001586	0.183765	0.117347	0.141191	0.204254	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002361	0.000000
84.552528	-0.049266	-0.005648	-0.990238	-0.003514	-0.007615	0.002317	61.171875	155.125000	-311.125000	-0.009762	-0.039796	0.000000	0.000000	-0.880000	-0.037849	-0.083832	-0.036894	0.115824	-0.097410	0.000000	0.000000	0.000000	0.085781	0.000000	0.000000	-0.054535	0.344304	-0.104577	-0.001357	0.010411	-0.031748	0.001575	0.185135	0.118926	0.142461	0.203243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002373	0.000000
84.557533	-0.041453	0.000699	-0.991947	0.001807	-0.001229	0.003381	-72.643974	61.171875	-311.125000	-0.009743	-0.045044	0.000000	0.000000	-0.880000	-0.037849	-0.083416	-0.036768	0.116402	-0.096575	0.000000	0.000000	0.000000	0.086480	0.000000	0.000000	-0.055259	0.342897	-0.104621	-0.002342	0.009574	-0.032077	0.001586	0.187985	0.119147	0.142979	0.202448	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002390	0.000000
84.562538	-0.034373	0.004117	-0.994388	-0.001385	-0.007615	0.002317	57.773438	158.546875	-305.187500	-0.009724	-0.045044	0.000000	0.000000	-0.880000	-0.037849	-0.083008	-0.036768	0.116402	-0.096575	0.000000	0.000000	0.000000	0.087088	0.000000	0.000000	-0.053724	0.341522	-0.104652	-0.001252	0.010090	-0.031770	0.001559	0.186680	0.120636	0.143320	0.204356	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002402	0.000000
84.567543	-0.035838	0.005582	-0.991459	-0.008835	-0.012936	0.003381	-68.611259	57.773438	-305.187500	-0.009728	-0.052994	0.000000	0.000000	-0.880000	-0.037849	-0.082608	-0.036831	0.116106	-0.095306	0.000000	0.000000	0.000000	0.087616	0.000000	0.000000	-0.050767	0.341634	-0.104698	-0.000381	0.011234	-0.032100	0.001507	0.185523	0.120561	0.143792	0.207229	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002420	0.000000
84.572548	-0.036326	0.018766	-0.993168	-0.001385	-0.009743	-0.000876	60.039062	149.421875	-312.312500	-0.009688	-0.037610	0.000000	0.000000	-0.880000	-0.037849	-0.082216	-0.036513	0.116339	-0.097445	0.000000	0.000000	0.000000	0.088075	0.000000	0.000000	-0.049229	0.339142	-0.104688	-0.000904	0.009956	-0.030832	0.001477	0.186516	0.123043	0.144763	0.204619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002416	0.000000
84.577553	-0.038279	0.018277	-1.000492	-0.000321	-0.001229	0.001253	-71.302406	60.039062	-312.312500	-0.009648	-0.046189	0.000000	0.000000	-0.880000	-0.037849	-0.081832	-0.036899	0.115854	-0.097186	0.000000	0.000000	0.000000	0.088473	0.000000	0.000000	-0.050699	0.336770	-0.104704	-0.002258	0.009756	-0.031469	0.001497	0.189105	0.121649	0.145679	0.204100	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002422	0.000000
84.582558	-0.039012	0.014371	-1.007084	-0.003514	-0.007615	-0.000876	58.906250	152.843750	-311.125000	-0.009636	-0.050624	0.000000	0.000000	-0.880000	-0.037849	-0.081456	-0.037058	0.116516	-0.096364	0.000000	0.000000	0.000000	0.088818	0.000000	0.000000	-0.050617	0.336172	-0.104694	-0.001206	0.010260	-0.030834	0.001492	0.187257	0.123178	0.146109	0.205366	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002418	0.000000
84.587563	-0.044139	0.012174	-0.995853	-0.008835	-0.009743	0.001253	-69.952141	58.906250	-311.125000	-0.009665	-0.049946	0.000000	0.000000	-0.880000	-0.037849	-0.081087	-0.037042	0.116465	-0.096421	0.000000	0.000000	0.000000	0.089114	0.000000	0.000000	-0.050195	0.338034	-0.104711	-0.000884	0.011105	-0.031471	0.001482	0.187025	0.122314	0.146292	0.207467	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002425	0.000000
84.592567	-0.050730	0.003873	-0.991703	-0.002450	-0.004422	-0.000876	83.066078	-69.952141	-311.125000	-0.009674	-0.049946	0.000000	0.000000	-0.880000	-0.037849	-0.080726	-0.037042	0.116465	-0.096421	0.000000	0.000000	0.000000	0.089369	0.000000	0.000000	-0.051285	0.338547	-0.104701	-0.001754	0.010079	-0.030836	0.001497	0.188540	0.123360	0.147027	0.205191	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002421	0.000000
84.597572	-0.043162	0.006803	-0.987308	-0.000321	-0.002294	0.000189	62.304688	153.984375	-314.687500	-0.009677	-0.049946	0.000000	0.000000	-0.880000	-0.037849	-0.080373	-0.037042	0.116465	-0.096421	0.000000	0.000000	0.000000	0.089588	0.000000	0.000000	-0.052527	0.338724	-0.104703	-0.002069	0.009783	-0.031153	0.001516	0.189686	0.123242	0.146947	0.205115	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002422	0.000000
84.602577	-0.040965	0.002652	-0.993900	-0.004578	-0.008679	0.001253	-73.983055	62.304688	-314.687500	-0.009700	-0.049946	0.000000	0.000000	-0.880000	-0.037849	-0.080027	-0.037042	0.116465	-0.096421	0.000000	0.000000	0.000000	0.089774	0.000000	0.000000	-0.051363	0.340120	-0.104721	-0.001009	0.010510	-0.031474	0.001495	0.188407	0.123441	0.146479	0.207409	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002428	0.000000
84.607582	-0.035838	0.000943	-0.987308	-0.005642	-0.014000	0.004446	58.906250	150.562500	-313.500000	-0.009724	-0.049946	0.000000	0.000000	-0.880000	-0.037849	-0.079689	-0.037042	0.116465	-0.096421	0.000000	0.000000	0.000000	0.089932	0.000000	0.000000	-0.048452	0.341463	-0.104780	-0.000156	0.010690	-0.032440	0.001444	0.188499	0.123306	0.144998	0.209566	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002451	0.000000
84.612587	-0.040721	0.006314	-0.993168	-0.001385	-0.004422	0.004446	-69.961426	58.906250	-313.500000	-0.009718	-0.049946	0.000000	0.000000	-0.880000	-0.037849	-0.079357	-0.037042	0.116465	-0.096421	0.000000	0.000000	0.000000	0.090067	0.000000	0.000000	-0.048476	0.340975	-0.104839	-0.001698	0.010004	-0.032457	0.001440	0.190879	0.122568	0.145972	0.207490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002474	0.000000
84.617592	-0.033396	0.014127	-0.998050	0.000743	-0.001229	0.005510	57.773438	149.421875	-312.312500	-0.009695	-0.049946	0.000000	0.000000	-0.880000	-0.037849	-0.079032	-0.037042	0.116465	-0.096421	0.000000	0.000000	0.000000	0.090181	0.000000	0.000000	-0.049584	0.339520	-0.104911	-0.002165	0.009673	-0.032795	0.001455	0.192128	0.122208	0.145884	0.207144	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002501	0.000000
84.622597	-0.041453	0.010465	-1.000492	-0.004578	-0.009743	0.005510	-68.602982	57.773438	-312.312500	-0.009698	-0.049946	0.000000	0.000000	-0.880000	-0.037849	-0.078512	-0.037042	0.116465	-0.096421	0.000000	0.000000	0.000000	0.090652	0.000000	0.000000	-0.048430	0.339631	-0.104984	-0.000768	0.010533	-0.032817	0.001432	0.190364	0.123194	0.145796	0.209893	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002529	0.000000
84.627602	-0.044139	0.008268	-0.986576	-0.006706	-0.010807	0.004446	54.375000	157.406250	-311.125000	-0.009712	-0.049946	0.000000	0.000000	-0.880000	-0.037849	-0.078204	-0.037042	0.116465	-0.096421	0.000000	0.000000	0.000000	0.090682	0.000000	0.000000	-0.047250	0.340452	-0.105043	-0.000620	0.010852	-0.032518	0.001409	0.189629	0.123352	0.146297	0.210092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002552	0.000000
84.632607	-0.044627	0.005338	-0.986820	0.001807	-0.004422	0.001253	-64.575005	54.375000	-311.125000	-0.009685	-0.049946	0.000000	0.000000	-0.880000	-0.037849	-0.077902	-0.037042	0.116465	-0.096421	0.000000	0.000000	0.000000	0.090706	0.000000	0.000000	-0.047970	0.338786	-0.105060	-0.001656	0.009473	-0.031575	0.001417	0.191124	0.124662	0.146920	0.206757	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002559	0.000000
84.637611	-0.040477	0.009732	-0.992435	-0.000321	-0.001229	0.001253	62.304688	153.984375	-312.312500	-0.009669	-0.049946	0.000000	0.000000	-0.880000	-0.037849	-0.077605	-0.037042	0.116465	-0.096421	0.000000	0.000000	0.000000	0.090723	0.000000	0.000000	-0.049399	0.337871	-0.105076	-0.002136	0.009841	-0.031580	0.001438	0.191257	0.123826	0.147780	0.206667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002565	0.000000
84.642616	-0.038523	0.007047	-0.996097	-0.002450	-0.010807	0.000189	-73.982635	62.304688	-312.312500	-0.009664	-0.049946	0.000000	0.000000	-0.880000	-0.037849	-0.077314	-0.037042	0.116465	-0.096421	0.000000	0.000000	0.000000	0.090735	0.000000	0.000000	-0.047802	0.337642	-0.105080	-0.000569	0.010190	-0.031265	0.001409	0.189039	0.125371	0.146888	0.208280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002566	0.000000
84.647621	-0.040477	0.003629	-0.988529	-0.006706	-0.011872	0.002317	63.437500	152.843750	-318.250000	-0.009680	-0.049946	0.000000	0.000000	-0.880000	-0.037849	-0.077029	-0.037042	0.116465	-0.096421	0.000000	0.000000	0.000000	0.090742	0.000000	0.000000	-0.045971	0.338658	-0.105112	-0.000419	0.010860	-0.031906	0.001375	0.188868	0.124216	0.146775	0.209749	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002579	0.000000
84.652626	-0.037547	0.007291	-0.990482	0.000743	-0.007615	0.002317	-75.338852	63.437500	-318.250000	-0.009657	-0.049946	0.000000	0.000000	-0.880000	-0.037849	-0.076749	-0.037042	0.116465	-0.096421	0.000000	0.000000	0.000000	0.090747	0.000000	0.000000	-0.045541	0.337295	-0.105143	-0.001117	0.009642	-0.031916	0.001363	0.190797	0.124731	0.146250	0.207847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002591	0.000000
84.657631	-0.035350	0.020963	-1.001468	-0.002450	-0.002294	0.005510	60.039062	151.703125	-314.687500	-0.009650	-0.049946	0.000000	0.000000	-0.880000	-0.037849	-0.076474	-0.037042	0.116465	-0.096421	0.000000	0.000000	0.000000	0.090748	0.000000	0.000000	-0.046868	0.336999	-0.105215	-0.001957	0.010167	-0.032885	0.001381	0.192084	0.122399	0.146647	0.208502	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002618	0.000000
84.662636	-0.042186	0.008756	-1.005375	-0.001385	-0.007615	0.003381	-71.292770	60.039062	-314.687500	-0.009644	-0.049946	0.000000	0.000000	-0.880000	-0.037849	-0.076204	-0.037042	0.116465	-0.096421	0.000000	0.000000	0.000000	0.090747	0.000000	0.000000	-0.046807	0.336714	-0.105260	-0.001083	0.010000	-0.032266	0.001377	0.190756	0.124057	0.146224	0.208590	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002636	0.000000
84.667641	-0.041453	0.009488	-0.995365	-0.007771	-0.010807	0.002317	60.039062	153.984375	-317.062500	-0.009676	-0.049946	0.000000	0.000000	-0.880000	-0.037849	-0.075940	-0.037042	0.116465	-0.096421	0.000000	0.000000	0.000000	0.090743	0.000000	0.000000	-0.045977	0.338683	-0.105291	-0.000591	0.011034	-0.031960	0.001360	0.188919	0.123818	0.147068	0.209806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002648	0.000000
84.672646	-0.048777	0.004605	-0.989261	-0.001385	-0.003358	-0.000876	-71.299767	60.039062	-317.062500	-0.009678	-0.037981	0.000000	0.000000	-0.880000	-0.037849	-0.075681	-0.036706	0.116317	-0.097416	0.000000	0.000000	0.000000	0.090736	0.000000	0.000000	-0.047293	0.338836	-0.105280	-0.001803	0.010004	-0.031008	0.001379	0.190203	0.124580	0.148195	0.206605	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002644	0.000000
